[  371.591885] tgid, 1870, delta_vrun, 8511422, delta_rrun, 914313, prio, 130
[  673.201803] tgid, 1870, delta_vrun, 1381, delta_rrun, 1381, prio, 120
[  673.400987] tgid, 1870, delta_vrun, 59857, delta_rrun, 59857, prio, 120
[  673.486863] tgid, 1870, delta_vrun, 110007, delta_rrun, 110007, prio, 120
[  673.789171] tgid, 1870, delta_vrun, 245340, delta_rrun, 245340, prio, 120
[  673.791736] tgid, 1870, delta_vrun, 170816, delta_rrun, 170816, prio, 120
[  673.889409] tgid, 1870, delta_vrun, 30570, delta_rrun, 30570, prio, 120
[  674.118035] tgid, 1870, delta_vrun, 10689, delta_rrun, 10689, prio, 120
[  674.342268] tgid, 1870, delta_vrun, 1188932, delta_rrun, 1188932, prio, 120
[  674.390299] tgid, 1870, delta_vrun, 154351, delta_rrun, 154351, prio, 120
[  674.407202] tgid, 1870, delta_vrun, 230176, delta_rrun, 24726, prio, 130
[  674.572044] tgid, 1870, delta_vrun, 4747142, delta_rrun, 509947, prio, 130
[  675.417813] tgid, 1870, delta_vrun, 584539, delta_rrun, 584539, prio, 120
[  675.459251] tgid, 1870, delta_vrun, 59139, delta_rrun, 59139, prio, 120
[  675.750749] tgid, 1870, delta_vrun, 308614, delta_rrun, 33152, prio, 130
[  675.974721] tgid, 1870, delta_vrun, 259694, delta_rrun, 259694, prio, 120
[  676.066158] tgid, 1870, delta_vrun, 10387, delta_rrun, 10387, prio, 120
[  676.968442] tgid, 1870, delta_vrun, 241522, delta_rrun, 241522, prio, 120
[  677.458488] tgid, 1870, delta_vrun, 73760, delta_rrun, 73760, prio, 120
[  677.550205] tgid, 1870, delta_vrun, 1645046, delta_rrun, 176714, prio, 130
[  678.114121] tgid, 1870, delta_vrun, 94861, delta_rrun, 94861, prio, 120
[  678.193450] tgid, 1870, delta_vrun, 1179954, delta_rrun, 1179954, prio, 120
[  679.204518] tgid, 1870, delta_vrun, 3690, delta_rrun, 3690, prio, 120
[  679.204303] tgid, 1870, delta_vrun, 202323, delta_rrun, 202323, prio, 120
[  679.233241] tgid, 1870, delta_vrun, 16249, delta_rrun, 16249, prio, 120
[  679.330786] tgid, 1870, delta_vrun, 203055, delta_rrun, 203055, prio, 120
[  679.343533] tgid, 1870, delta_vrun, 64071, delta_rrun, 64071, prio, 120
[  679.364379] tgid, 1870, delta_vrun, 218749, delta_rrun, 218749, prio, 120
[  679.417815] tgid, 1870, delta_vrun, 160970, delta_rrun, 160970, prio, 120
[  680.109024] tgid, 1870, delta_vrun, 3187106, delta_rrun, 342365, prio, 130
[  680.222289] tgid, 1870, delta_vrun, 38303, delta_rrun, 38303, prio, 120
[  680.390901] tgid, 1870, delta_vrun, 175703, delta_rrun, 175703, prio, 120
[  680.406599] tgid, 1870, delta_vrun, 8101, delta_rrun, 8101, prio, 120
[  680.499531] tgid, 1870, delta_vrun, 8563572, delta_rrun, 919915, prio, 130
[  681.055036] tgid, 1870, delta_vrun, 420636, delta_rrun, 420636, prio, 120
[  681.116394] tgid, 1870, delta_vrun, 128613, delta_rrun, 128613, prio, 120
[  681.204418] tgid, 1870, delta_vrun, 178401, delta_rrun, 178401, prio, 120
[  681.287022] tgid, 1870, delta_vrun, 734135, delta_rrun, 734135, prio, 120
[  681.508298] tgid, 1870, delta_vrun, 2705007, delta_rrun, 290577, prio, 130
[  681.624116] tgid, 1870, delta_vrun, 1115750, delta_rrun, 119856, prio, 130
[  681.662581] tgid, 1870, delta_vrun, 120136, delta_rrun, 120136, prio, 120
[  682.033809] tgid, 1870, delta_vrun, 65783, delta_rrun, 65783, prio, 120
[  682.239937] tgid, 1870, delta_vrun, 637319, delta_rrun, 637319, prio, 120
[  683.165469] tgid, 1870, delta_vrun, 867337, delta_rrun, 93171, prio, 130
[  683.361149] tgid, 1870, delta_vrun, 3263, delta_rrun, 3263, prio, 120
[  683.619358] tgid, 1870, delta_vrun, 595460, delta_rrun, 595460, prio, 120
[  683.627408] tgid, 1870, delta_vrun, 8891, delta_rrun, 8891, prio, 120
[  684.065364] tgid, 1870, delta_vrun, 64456, delta_rrun, 6924, prio, 130
[  684.073242] tgid, 1870, delta_vrun, 5890, delta_rrun, 5890, prio, 120
[  685.208304] tgid, 1870, delta_vrun, 4880, delta_rrun, 4880, prio, 120
[  685.321107] tgid, 1870, delta_vrun, 35745, delta_rrun, 35745, prio, 120
[  685.402161] tgid, 1870, delta_vrun, 361, delta_rrun, 361, prio, 120
[  685.518769] tgid, 1870, delta_vrun, 15968, delta_rrun, 15968, prio, 120
[  685.537202] tgid, 1870, delta_vrun, 57025, delta_rrun, 57025, prio, 120
[  686.062204] tgid, 1870, delta_vrun, 254751, delta_rrun, 254751, prio, 120
[  686.329294] tgid, 1870, delta_vrun, 774695, delta_rrun, 774695, prio, 120
[  686.400543] tgid, 1870, delta_vrun, 410502, delta_rrun, 410502, prio, 120
[  686.475089] tgid, 1870, delta_vrun, 128890, delta_rrun, 128890, prio, 120
[  687.037736] tgid, 1870, delta_vrun, 1122490, delta_rrun, 120580, prio, 130
[  687.246528] tgid, 1870, delta_vrun, 943643, delta_rrun, 943643, prio, 120
[  687.410465] tgid, 1870, delta_vrun, 7384, delta_rrun, 7384, prio, 120
[  687.607651] tgid, 1870, delta_vrun, 214377, delta_rrun, 214377, prio, 120
[  687.633396] tgid, 1870, delta_vrun, 36789, delta_rrun, 3952, prio, 130
[  687.648227] tgid, 1870, delta_vrun, 2477, delta_rrun, 2477, prio, 120
[  688.150268] tgid, 1870, delta_vrun, 47852, delta_rrun, 47852, prio, 120
[  688.157482] tgid, 1870, delta_vrun, 1412822, delta_rrun, 151768, prio, 130
